arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2604.20085	2026-04-22T01:05:16Z	A Physics-Informed Neural Network for Solving the Quasi-static Magnetohydrodynamic Equations	physics.plasm-ph	pre_denominator_closure	A Physics-Informed Neural Network for Solving the Quasi-static Magnetohydrodynamic Equations（physics.plasm-ph）研究的是：A physics-informed neural network (PINN) is developed, for the first time, to learn the time-dependent quasi-static magnetohydrodynamic (MHD) equations in axisymmetric tokamak geometry, without any experimental or synthetic data.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20086	2026-04-22T01:06:35Z	Photon and neutrino fluxes from spheroidal dwarf galaxies in a decaying DM model	hep-ph;astro-ph.HE	pre_denominator_closure	Photon and neutrino fluxes from spheroidal dwarf galaxies in a decaying DM model（hep-ph, astro-ph.HE）研究的是：In this work, we investigate a decaying dark matter scenario and its associated indirect detection signatures.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20087	2026-04-22T01:07:37Z	SkillLearnBench: Benchmarking Continual Learning Methods for Agent Skill Generation on Real-World Tasks	cs.CL;cs.LG	candidate_denominator	摘要明确改变长期 AI System 机制、ownership、evaluation contract 或设计成立边界；进入 denominator 后读取 exact-v1。
2604.20088	2026-04-22T01:08:38Z	CVaR-Assisted Custom Penalty Function for Constrained Optimization	quant-ph	pre_denominator_closure	CVaR-Assisted Custom Penalty Function for Constrained Optimization（quant-ph）研究的是：We propose a slack-free penalty formulation for constrained binary optimization that eliminates auxiliary slack variables and preserves the feasibility structure of the original problem.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20089	2026-04-22T01:11:38Z	Critical Activation Voltage for Phonon-Mediated Field-Driven Phenomena	cond-mat.mtrl-sci;physics.app-ph	pre_denominator_closure	Critical Activation Voltage for Phonon-Mediated Field-Driven Phenomena（cond-mat.mtrl-sci, physics.app-ph）研究的是：Field-driven phenomena, from flash sintering to electromigration, exhibit threshold fields spanning six orders of magnitude.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20090	2026-04-22T01:17:19Z	Less Languages, Less Tokens: An Efficient Unified Logic Cross-lingual Chain-of-Thought Reasoning Framework	cs.CL	pre_denominator_closure	Less Languages, Less Tokens: An Efficient Unified Logic Cross-lingual Chain-of-Thought Reasoning Framework（cs.CL）研究的是：Cross-lingual chain-of-thought (XCoT) with self-consistency markedly enhances multilingual reasoning, yet existing methods remain costly due to extensive sampling of full trajectories across languages.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20091	2026-04-22T01:21:48Z	Minimal $a$-numbers of Artin--Schreier covers of ordinary curves	math.NT;math.AG	pre_denominator_closure	Minimal $a$-numbers of Artin--Schreier covers of ordinary curves（math.NT, math.AG）研究的是：Let $k$ be a perfect field of characteristic $p&gt;0$, and let $d$ be a positive integer not divisible by $p$.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20092	2026-04-22T01:25:56Z	Heterogeneous Layered Structures Can Modulate Human Softness Perception	cs.HC;cs.RO	pre_denominator_closure	Heterogeneous Layered Structures Can Modulate Human Softness Perception（cs.HC, cs.RO）研究的是：Human softness perception in haptics has mainly been studied using mechanically homogeneous objects, despite the fact that many real-world objects exhibit heterogeneous layered structures with nonuniform stiffness.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20093	2026-04-22T01:27:13Z	FurnSet: Exploiting Repeats for 3D Scene Reconstruction	cs.CV	pre_denominator_closure	FurnSet: Exploiting Repeats for 3D Scene Reconstruction（cs.CV）研究的是：Single-view 3D scene reconstruction involves inferring both object geometry and spatial layout.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20094	2026-04-22T01:27:13Z	Persistence and local extinction for superprocesses in random environments	math.PR	pre_denominator_closure	Persistence and local extinction for superprocesses in random environments（math.PR）研究的是：We consider a super-Brownian motion $\{X_t, t\geq 0\}$ in a random environment described by a centered Gaussian field $\{W(t,x),t\geq 0, x\in\mathbb{R}^d\}$ whose correlation function is given by $\mathcal{C} (x,y)(t \wedge s)$.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20095	2026-04-22T01:27:34Z	Detections of nearly bias-free core shifts with 5-30 $μ$as precisions at 8-43 GHz in BL Lacertae	astro-ph.HE;astro-ph.GA	pre_denominator_closure	Detections of nearly bias-free core shifts with 5-30 $μ$as precisions at 8-43 GHz in BL Lacertae（astro-ph.HE, astro-ph.GA）研究的是：When a radio jet is partially optically thick in the launching region, its apparent compact core may display frequency-dependent positional shifts.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20096	2026-04-22T01:28:38Z	Rational maps with Cantor bubble Julia sets	math.DS	pre_denominator_closure	Rational maps with Cantor bubble Julia sets（math.DS）研究的是：It has been shown that Cantor bubble Julia sets can appear in the dynamics of polynomials and their singular perturbations.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20097	2026-04-22T01:32:58Z	Carathéodory Number in Cycle Convexity	math.CO	pre_denominator_closure	Carathéodory Number in Cycle Convexity（math.CO）研究的是：Let $G$ be a graph and $S \subseteq V(G)$.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20098	2026-04-22T01:35:31Z	Differentiable Conformal Training for LLM Reasoning Factuality	cs.LG	candidate_denominator	摘要明确改变长期 AI System 机制、ownership、evaluation contract 或设计成立边界；进入 denominator 后读取 exact-v1。
2604.20099	2026-04-22T01:43:26Z	Geometric Amplitudes: A Covariant Functional Approach for Massless Scalar Theories	hep-th	pre_denominator_closure	Geometric Amplitudes: A Covariant Functional Approach for Massless Scalar Theories（hep-th）研究的是：Functional geometry is a framework using concepts from geometry to understand the invariance of amplitudes in quantum field theory under a large class of field redefinitions, including those involving derivatives.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20100	2026-04-22T01:51:48Z	JoyAI-RA 0.1: A Foundation Model for Robotic Autonomy	cs.RO	pre_denominator_closure	JoyAI-RA 0.1: A Foundation Model for Robotic Autonomy（cs.RO）研究的是：Robotic autonomy in open-world environments is fundamentally limited by insufficient data diversity and poor cross-embodiment generalization.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20101	2026-04-22T01:52:41Z	Gyrokinetic simulations on zonal flow-turbulence spreading coupling	physics.plasm-ph	pre_denominator_closure	Gyrokinetic simulations on zonal flow-turbulence spreading coupling（physics.plasm-ph）研究的是：Zonal flows and turbulence spreading play important roles in magnetic fusion plasma confinement, yet their coupling mechanisms remain elusive.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20102	2026-04-22T01:52:54Z	Unjamming in a 3D Granular System: The Micromechanical Role of Friction in Force Distributions and Rheological Properties	cond-mat.soft;cond-mat.stat-mech	pre_denominator_closure	Unjamming in a 3D Granular System: The Micromechanical Role of Friction in Force Distributions and Rheological Properties（cond-mat.soft, cond-mat.stat-mech）研究的是：In this work, we investigate the unjamming transition in a three-dimensional granular system composed of frictional spheres, in which the packing fraction is systematically reduced by random particle extractions.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20103	2026-04-22T01:55:15Z	Universality cost of non-Gaussian enhancement in continuous-variable quantum teleportation: A fidelity--deviation trade-off	quant-ph	pre_denominator_closure	Universality cost of non-Gaussian enhancement in continuous-variable quantum teleportation: A fidelity--deviation trade-off（quant-ph）研究的是：Continuous-variable (CV) quantum teleportation is usually benchmarked by average fidelity, but when the teleportation is repeatedly used within optical networks or measurement-based architectures, uniformity across the input ensemble becomes equally important.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20104	2026-04-22T01:57:23Z	Feedback-Driven Rate Control for Learned Video Compression	cs.MM	pre_denominator_closure	Feedback-Driven Rate Control for Learned Video Compression（cs.MM）研究的是：End-to-end learned video compression has achieved strong rate-distortion performance, but rate control remains underexplored, especially in target-bitrate-driven and budget-constrained scenarios.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20105	2026-04-22T02:02:30Z	EnergAIzer: Fast and Accurate GPU Power Estimation Framework for AI Workloads	cs.AR	pre_denominator_closure	EnergAIzer: Fast and Accurate GPU Power Estimation Framework for AI Workloads（cs.AR）研究的是：As AI workloads drive increases in datacenter power consumption, accurate GPU power estimation is critical for proactive power management.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20106	2026-04-22T02:03:44Z	Monochromatic Sums and Quotients Near Zero	math.CO	pre_denominator_closure	Monochromatic Sums and Quotients Near Zero（math.CO）研究的是：Recently S.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20107	2026-04-22T02:09:17Z	A Benchmark of 25 Nonlinear Functions with Domain-Induced Discontinuity-Like for Global Optimization	math.OC	pre_denominator_closure	A Benchmark of 25 Nonlinear Functions with Domain-Induced Discontinuity-Like for Global Optimization（math.OC）研究的是：A benchmark of 25 nonlinear optimization problems exhibiting domain-induced discontinuity-like behavior is proposed to support the performance evaluation of global optimization algorithms under feasibility-scarce and structurally disconnected landscapes.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20108	2026-04-22T02:12:43Z	Efficient Quantum Algorithms for Higher-Order Coupled Oscillators	quant-ph;math.DS;nlin.AO;physics.soc-ph	pre_denominator_closure	Efficient Quantum Algorithms for Higher-Order Coupled Oscillators（quant-ph, math.DS）研究的是：Higher-order networks with multiway interactions can exhibit collective dynamical phenomena that are absent in traditional pairwise network models.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20109	2026-04-22T02:13:23Z	Learning to Solve the Quadratic Assignment Problem with Warm-Started MCMC Finetuning	cs.LG;cs.AI;math.OC	pre_denominator_closure	Learning to Solve the Quadratic Assignment Problem with Warm-Started MCMC Finetuning（cs.LG, cs.AI）研究的是：The quadratic assignment problem (QAP) is a fundamental NP-hard task that poses significant challenges for both traditional heuristics and modern learning-based solvers.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20110	2026-04-22T02:15:59Z	From Finite-Node Conifold Geometry to BPS Structures II: Functorial Incidence and Quiver Assembly	math.AG;hep-th	pre_denominator_closure	From Finite-Node Conifold Geometry to BPS Structures II: Functorial Incidence and Quiver Assembly（math.AG, hep-th）研究的是：In previous work, we extracted the intrinsic finite algebraic state data of a finite-node conifold degeneration in the form $A_Σ:= (V_Σ,E_Σ,c_Σ)$, where $V_Σ$ is the finite node-indexed vertex set, $E_Σ$ is the nodewise coupling space, and $c_Σ$ is the coefficient vector of the corrected global extension class.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20111	2026-04-22T02:16:16Z	Meta Additive Model: Interpretable Sparse Learning With Auto Weighting	cs.LG;cs.AI;stat.ML	pre_denominator_closure	Meta Additive Model: Interpretable Sparse Learning With Auto Weighting（cs.LG, cs.AI）研究的是：Sparse additive models have attracted much attention in high-dimensional data analysis due to their flexible representation and strong interpretability.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20112	2026-04-22T02:16:49Z	Tailored Speckle Illumination Microscopy with Enhanced Sectioning and Image Quality	physics.optics	pre_denominator_closure	Tailored Speckle Illumination Microscopy with Enhanced Sectioning and Image Quality（physics.optics）研究的是：Optical speckle patterns have been widely used for illumination in computational imaging, optical sectioning microscopy, and super-resolution imaging.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20113	2026-04-22T02:17:36Z	Fractal transference principle for continued fractions of Laurent series	math.DS;math.NT	pre_denominator_closure	Fractal transference principle for continued fractions of Laurent series（math.DS, math.NT）研究的是：We establish a fractal transference principle for continued fraction expansions over the field of Laurent series.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20114	2026-04-22T02:19:50Z	Maximally nodal sextic surfaces and linear determinantal representations	math.AG	pre_denominator_closure	Maximally nodal sextic surfaces and linear determinantal representations（math.AG）研究的是：We prove that every maximally nodal sextic surface\,(with 65 nodes) $X \subset \mathbb{P}_{\mathbb{C}}^3$ contains a symmetric half-even set of nodes of cardinality 35.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20115	2026-04-22T02:27:24Z	On the Stability and Generalization of First-order Bilevel Minimax Optimization	cs.LG;cs.AI;stat.ML	pre_denominator_closure	On the Stability and Generalization of First-order Bilevel Minimax Optimization（cs.LG, cs.AI）研究的是：Bilevel optimization and bilevel minimax optimization have recently emerged as unifying frameworks for a range of machine-learning tasks, including hyperparameter optimization and reinforcement learning.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20116	2026-04-22T02:27:44Z	Before the Mic: Physical-Layer Voiceprint Anonymization with Acoustic Metamaterials	cs.SD	pre_denominator_closure	Before the Mic: Physical-Layer Voiceprint Anonymization with Acoustic Metamaterials（cs.SD）研究的是：Voiceprints are widely used for authentication; however, they are easily captured in public settings and cannot be revoked once leaked.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20117	2026-04-22T02:27:50Z	To Know is to Construct: Schema-Constrained Generation for Agent Memory	cs.CL	candidate_denominator	摘要明确改变长期 AI System 机制、ownership、evaluation contract 或设计成立边界；进入 denominator 后读取 exact-v1。
2604.20118	2026-04-22T02:29:12Z	Complexity of quantum states in the stabilizer formalism	quant-ph	pre_denominator_closure	Complexity of quantum states in the stabilizer formalism（quant-ph）研究的是：We initiate an investigation into a notion of state complexity for discrete-variable quantum systems.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20119	2026-04-22T02:30:36Z	Zeitgeist-Aware Multimodal (ZAM) Datasets of Pro-Eating Disorder Short-Form Videos: An Idea Worth Researching	cs.HC	pre_denominator_closure	Zeitgeist-Aware Multimodal (ZAM) Datasets of Pro-Eating Disorder Short-Form Videos: An Idea Worth Researching（cs.HC）研究的是：Objective: Reliable identification of pro-eating disorder (pro-ED) content online suffers from two pervasive problems: 1) existing methods predominantly rely on text-based signals, failing to capture the inherently multimodal nature of multimedia content; and 2) these methods struggle to keep pace with the rapid evolution of references, memes, terminology, a 其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.20120	2026-04-22T02:30:56Z	Combinatorial Geometry of Erdős--Szekeres Type Problems: SAT/ASP Modeling and Linear Subreduction	math.CO	pre_denominator_closure	Combinatorial Geometry of Erdős--Szekeres Type Problems: SAT/ASP Modeling and Linear Subreduction（math.CO）研究的是：This paper investigates several classical and novel variations of the Erdős--Szekeres problem, including multicolored point sets, convex hexagons with a given number of interior points, and polygons with constraints on edge colors.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
