arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2604.17184	2026-04-19T01:01:44Z	SynthFix: Adaptive Neuro-Symbolic Code Vulnerability Repair	cs.SE;cs.LG	pre_denominator_closure	SynthFix: Adaptive Neuro-Symbolic Code Vulnerability Repair（cs.SE, cs.LG）研究的是：Large Language Models (LLMs) can generate plausible code patches, but plausibility is not enough for automated repair: a patch must compile, pass tests, and remove the target vulnerability.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17185	2026-04-19T01:08:19Z	Map-Dependent Quantum Characteristic Functions and CP-Divisibility in Non-Markovian Quantum Dynamics	quant-ph;math-ph	pre_denominator_closure	Map-Dependent Quantum Characteristic Functions and CP-Divisibility in Non-Markovian Quantum Dynamics（quant-ph, math-ph）研究的是：We introduce map-dependent quantum characteristic functions constructed from the normalized Choi operator of quantum dynamical maps.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17186	2026-04-19T01:18:44Z	Persona-Based Requirements Engineering for Explainable Multi-Agent Educational Systems: A Scenario Simulator for Clinical Reasoning Training	cs.SE;cs.AI;cs.ET;cs.HC;cs.MA	pre_denominator_closure	Persona-Based Requirements Engineering for Explainable Multi-Agent Educational Systems: A Scenario Simulator for Clinical Reasoning Training（cs.SE, cs.AI）研究的是：As Artificial Intelligence (AI) and Agentic AI become increasingly integrated across sectors such as education and healthcare, it is critical to ensure that Multi-Agent Education System (MAES) is explainable from the early stages of requirements engineering (RE) within the AI software development lifecycle.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17187	2026-04-19T01:21:02Z	React-ing to Grace Hopper 200: Five Open-Weights Coding Models, One React Native App, One GH200, One Weekend	cs.SE	pre_denominator_closure	React-ing to Grace Hopper 200: Five Open-Weights Coding Models, One React Native App, One GH200, One Weekend（cs.SE）研究的是：We evaluate five state-of-the-art open-weights coding language models -- Kimi-K2.5 (at Q3 and Q4 quantizations), GLM-5.1, Qwen3-Coder-480B, and DeepSeek-V3.2 -- on a single multi-file React Native application generation task on NVIDIA GH200 576 GB hardware.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17188	2026-04-19T01:27:41Z	Beyond Overlap Metrics: Rewarding Reasoning and Preferences for Faithful Multi-Role Dialogue Summarization	cs.CL;cs.AI	pre_denominator_closure	Beyond Overlap Metrics: Rewarding Reasoning and Preferences for Faithful Multi-Role Dialogue Summarization（cs.CL, cs.AI）研究的是：Multi-role dialogue summarization requires modeling complex interactions among multiple speakers while preserving role-specific information and factual consistency.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17189	2026-04-19T01:32:37Z	Shepherding UAV Swarm with Action Prediction Based on Movement Constraints	cs.RO	pre_denominator_closure	Shepherding UAV Swarm with Action Prediction Based on Movement Constraints（cs.RO）研究的是：In this study, we propose a new sheepdog-inspired control method for a swarm of small unmanned aerial vehicles (UAVs), which predicts the swarm behavior while explicitly accounting for the motion constraints of real robots.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17190	2026-04-19T01:36:53Z	LookasideVLN: Direction-Aware Aerial Vision-and-Language Navigation	cs.CV	pre_denominator_closure	LookasideVLN: Direction-Aware Aerial Vision-and-Language Navigation（cs.CV）研究的是：Aerial Vision-and-Language Navigation (Aerial VLN) enables unmanned aerial vehicles (UAVs) to follow natural language instructions and navigate complex urban environments.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17191	2026-04-19T01:40:39Z	Do LLM-derived graph priors improve multi-agent coordination?	cs.LG	pre_denominator_closure	Do LLM-derived graph priors improve multi-agent coordination?（cs.LG）研究的是：Multi-agent reinforcement learning (MARL) is crucial for AI systems that operate collaboratively in distributed and adversarial settings, particularly in multi-domain operations (MDO).  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17192	2026-04-19T01:47:49Z	CADRE: Card-Agnostic Domain-Aligned RF Embeddings for Virtual PIN Pads on Passive NFC Cards	eess.SP	pre_denominator_closure	CADRE: Card-Agnostic Domain-Aligned RF Embeddings for Virtual PIN Pads on Passive NFC Cards（eess.SP）研究的是：Near Field Communication (NFC) cards are widely used for identification, but their passive nature often limits the ability to incorporate additional security mechanisms.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17193	2026-04-19T01:50:00Z	Proposed mixing between $2P$ and $1F$ wave charmonia	hep-ph	pre_denominator_closure	Proposed mixing between $2P$ and $1F$ wave charmonia（hep-ph）研究的是：We investigate $2P$-$1F$ mixing in charmonium, focusing on the close-in-mass $χ_{c2}(2P)$ and $χ_{c2}(1F)$ states.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
