arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.05508	2026-03-09T00:00:04Z	Marking Data-Informativity and Data-Driven Supervisory Control of Discrete-Event Systems	cs.FL;math.OC	pre_denominator_closure	Marking Data-Informativity and Data-Driven Supervisory Control of Discrete-Event Systems（cs.FL, math.OC）的公开摘要聚焦于：In this paper we develop a data-driven approach for marking nonblocking supervisory control of discrete-event systems (DES). We consider a setup in which models of DES to be controlled are unknown, but a set of data concerning the behaviors of DES is available. We ask the question: Under what conditions of the available data set can a valid marking noblockin 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05509	2026-03-09T00:00:06Z	XR and Hybrid Data Visualization Spaces for Enhanced Data Analytics	cs.HC	pre_denominator_closure	XR and Hybrid Data Visualization Spaces for Enhanced Data Analytics（cs.HC）的公开摘要聚焦于：The growing complexity and information content of data, together with the need to understand both the complex structures, relationships, and phenomena present in these data spaces, compounded with the emerging need to understand the results produced by AI tools used to analyze the data, requires development of novel, effective data visualization tools. Much 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05510	2026-03-09T00:00:07Z	Exploring Human-in-the-Loop Themes in AI Application Development: An Empirical Thematic Analysis	cs.AI;cs.CY;cs.HC	pre_denominator_closure	Exploring Human-in-the-Loop Themes in AI Application Development: An Empirical Thematic Analysis（cs.AI, cs.CY）的公开摘要聚焦于：Developing and deploying AI applications in organizations is challenging when human decision authority and oversight are underspecified across the system lifecycle. Although Human-in-the-Loop (HITL) and Human-Centered AI (HCAI) principles are widely acknowledged, operational guidance for structuring roles, checkpoints, and feedback mechanisms remains fragmen 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05511	2026-03-09T00:00:09Z	An Embodied Companion for Visual Storytelling	cs.AI;cs.GR;cs.HC;cs.RO	pre_denominator_closure	An Embodied Companion for Visual Storytelling（cs.AI, cs.GR）的公开摘要聚焦于：As artificial intelligence shifts from pure tool for delegation toward agentic collaboration, its use in the arts can shift beyond the exploration of machine autonomy toward synergistic co-creation. While our earlier robotic works utilized automation to distance the artist's intent from the final mark, we present Companion: an artistic apparatus that integra 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05512	2026-03-09T00:00:11Z	Biometric-enabled Personalized Augmentative and Alternative Communications	cs.CY;cs.HC	pre_denominator_closure	Biometric-enabled Personalized Augmentative and Alternative Communications（cs.CY, cs.HC）的公开摘要聚焦于：This study focuses on the roadmapping of biometric technologies onto personalized Augmentative and Alternative Communication (AAC), a branch of assistive technologies for people with communication disabilities. This technology roadmapping revolves around the proposed notions of an AAC biometric register and biometric-enabled reconfigurable AAC channels. The 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05513	2026-03-09T00:00:12Z	The People's Gaze: Co-Designing and Refining Gaze Gestures with General Users and Gaze Interaction Experts	cs.HC	pre_denominator_closure	The People's Gaze: Co-Designing and Refining Gaze Gestures with General Users and Gaze Interaction Experts（cs.HC）的公开摘要聚焦于：As eye-tracking becomes increasingly common in modern mobile devices, the potential for hands-free, gaze-based interaction grows, but current gesture sets are largely expert-designed and often misaligned with how users naturally move their eyes. To address this gap, we introduce a two-phase methodology for developing intuitive gaze gestures. First, four co-d 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05514	2026-03-09T00:00:15Z	From Toil to Thought: Designing for Strategic Exploration and Responsible AI in Systematic Literature Reviews	cs.AI;cs.HC	pre_denominator_closure	From Toil to Thought: Designing for Strategic Exploration and Responsible AI in Systematic Literature Reviews（cs.AI, cs.HC）的公开摘要聚焦于：Systematic Literature Reviews (SLRs) are fundamental to scientific progress, yet the process is hindered by a fragmented tool ecosystem that imposes a high cognitive load. This friction suppresses the iterative, exploratory nature of scholarly work. To investigate these challenges, we conducted an exploratory design study with 20 experienced researchers. Thi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05515	2026-03-09T00:00:18Z	Enhancing Tool Calling in LLMs with the International Tool Calling Dataset	cs.HC	pre_denominator_closure	Enhancing Tool Calling in LLMs with the International Tool Calling Dataset（cs.HC）的公开摘要聚焦于：Tool calling allows large language models (LLMs) to interact with external systems like APIs, enabling applications in customer support, data analysis, and dynamic content generation. While recent benchmarks have advanced tool-use research, they suffer from key limitations, including reliance on simulated or restricted APIs, limited reproducibility, and a la 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05516	2026-03-09T00:00:20Z	Human-Centered Ambient and Wearable Sensing for Automated Monitoring in Dementia Care: A Scoping Review	cs.HC	pre_denominator_closure	Human-Centered Ambient and Wearable Sensing for Automated Monitoring in Dementia Care: A Scoping Review（cs.HC）的公开摘要聚焦于：We conducted a scoping review to map the rapidly evolving landscape of wearable and ambient sensing technologies for monitoring people with dementia across home and institutional settings. We analyzed empirical sensing studies (2015-2025) to identify and inform future technical and human-centered design requirements. Five key implementation principles emerge 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.05517	2026-03-09T00:00:21Z	Traversal-as-Policy: Log-Distilled Gated Behavior Trees as Externalized, Verifiable Policies for Safe, Robust, and Efficient Agents	cs.AI;cs.CR;cs.LG;cs.SE	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
