arxiv_id	first_public_date	title	candidate_state	screening_reason	owner_node	review_status	books_disposition
2604.07681	2026-04-09	Multi-Agent Orchestration for High-Throughput Materials Screening on a Leadership-Class System	retained	The integration of Artificial Intelligence (AI) with High-Performance Computing (HPC) is transforming scientific workflows from human-directed pipelines into adaptive systems capable of autonomous decision-making.  改变 `AGENT-MULTI-AGENT` 的长期机制、state/control ownership 或 evaluation contract；fresh-context reviewer 已以 exact-v1 复核。	AGENT-MULTI-AGENT	deep_complete	No Change — Existing Coverage
2604.07685	2026-04-09	Tensor-based computation of the Koopman generator via operator logarithm	pre-denominator closure	`Tensor-based computation of the Koopman generator via operator logarithm` 的机制为：Then, we propose a data-driven method to compute the Koopman generator in a low-rank tensor train (TT) format by taking logarithms of Koopman eigenvalues while preserving the TT format.；证据线索为：Experiments on 4-dimensional Lotka-Volterra and 10-dimensional Lorenz-96 systems show accurate recovery of vector field coefficients and scalability to higher-dimensional systems.。排除边界：其是领域算法、理论或模型局部增量，摘要未显示长期 state/data/control owner 或 evaluation contract 的变化；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07687	2026-04-09	Joint Task Offloading, Inference Optimization and UAV Trajectory Planning for Generative AI Empowered Intelligent Transportation Digital Twin	pre-denominator closure	`Joint Task Offloading, Inference Optimization and UAV Trajectory Planning for Generative AI Empowered Intelligent Transportation Digital Twin` 的机制为：Therefore, we propose the GAI-empowered ITDT.；证据线索为：Numerical results demonstrate that compared with several baseline algorithms, the proposed algorithm has great advantages in improving the system utility and convergence rate.。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07692	2026-04-09	"Tree-of-Evidence: Efficient ""System 2"" Search for Faithful Multimodal Grounding"	pre-denominator closure	"`Tree-of-Evidence: Efficient ""System 2"" Search for Faithful Multimodal Grounding` 的机制为：We introduce Tree-of-Evidence (ToE), an inference-time search algorithm that frames interpretability as a discrete optimization problem.；证据线索为：Large Multimodal Models (LMMs) achieve state-of-the-art performance in high-stakes domains like healthcare, yet their reasoning remains opaque.。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。"	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07695	2026-04-09	AITH: A Post-Quantum Continuous Delegation Protocol for Human-AI Trust Establishment	pre-denominator closure	`AITH: A Post-Quantum Continuous Delegation Protocol for Human-AI Trust Establishment` 的机制为：We present AITH (AI Trust Handshake), a post-quantum continuous delegation protocol.；证据线索为：Simulation of 100,000 operations shows 79.5% autonomous execution, 6.1% human escalation, and 14.4% blocked.。排除边界：其停留在 Agent 局部能力或任务配方，未建立新的 authority、durable state、side-effect commit 或 rollback contract；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07705	2026-04-09	Vision-Language Navigation for Aerial Robots: Towards the Era of Large Language Models	pre-denominator closure	`Vision-Language Navigation for Aerial Robots: Towards the Era of Large Language Models` 的机制为：We first formally introduce the Aerial VLN problem and define two interaction paradigms: single-instruction and dialog-based, as foundational axes.；证据线索为：We critically assess the evaluation infrastructure for Aerial VLN, including datasets, simulation platforms, and metrics, and identify their gaps in scale, environmental diversity, real-world grounding, and metric coverage.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07709	2026-04-09	IatroBench: Pre-Registered Evidence of Iatrogenic Harm from AI Safety Measures	pre-denominator closure	`IatroBench: Pre-Registered Evidence of Iatrogenic Harm from AI Safety Measures` 的机制为：A heavily safety-trained model will hand a physician the full, patient-followable benzodiazepine taper and refuse it to the patient who needs it, over identical clinical facts; the knowledge is present either way.；证据线索为：IatroBench measures that asymmetry across sixty pre-registered clinical scenarios and six frontier models (3,600 responses), scoring each on two axes, commission harm (what a response gets wrong) and omission harm (what it withholds), through a physician-authored structured evaluation validated by a second physician (weighted kappa 0.571, within-1 agreement 96%).。排除边界：其增量依赖领域数据、标签与工作流，未迁移为通用 AI System 的长期状态、控制或发布责任；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07712	2026-04-09	CausalVAE as a Plug-in for World Models: Towards Reliable Counterfactual Dynamics	pre-denominator closure	`CausalVAE as a Plug-in for World Models: Towards Reliable Counterfactual Dynamics` 的机制为：In this work, CausalVAE is introduced as a plug-in structural module for latent world models and is attached to diverse encoder-transition backbones.；证据线索为：Across the reported benchmarks, competitive factual prediction is preserved and intervention-aware counterfactual retrieval is improved after the plug-in is added, suggesting stronger robustness under distribution shift and interventions.。排除边界：其主要贡献是任务切片、数据集或测量结果，未改变 evaluator identity、可复算证据对象或 release gate；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07715	2026-04-09	Mathematical analysis of one-layer neural network with fixed biases, a new activation function and other observations	pre-denominator closure	`Mathematical analysis of one-layer neural network with fixed biases, a new activation function and other observations` 的机制为：We study both continuous and discrete versions of the model, and we rigorously prove the convergence of the learning process with the $L^2$ squared loss function and the gradient descent procedure.；证据线索为：Based on this, we also propose an alternative activation function, the full-wave rectified exponential function (FReX), and we discuss the convergence of the gradient descent with this alternative activation function.。排除边界：其训练技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界；不进入长期 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.07716	2026-04-09	Breaking the KV Cache Bottleneck: Fan Duality Model Achieves O(1) Decode Memory with Superior Associative Recall	retained	We present FDM (Fan Duality Model), a linear sequence architecture that resolves the fundamental tension between memory efficiency and associative recall in sequence modeling.  改变 `INFER-KV-CACHE` 的长期机制、state/control ownership 或 evaluation contract；fresh-context reviewer 已以 exact-v1 复核。	INFER-KV-CACHE	deep_complete	No Change — Existing Coverage
