arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2604.14514	2026-04-16T01:09:36Z	Perspective on Bias in Biomedical AI: Preventing Downstream Healthcare Disparities	cs.AI;cs.CE	pre_denominator_closure	Perspective on Bias in Biomedical AI: Preventing Downstream Healthcare Disparities（cs.AI, cs.CE）研究的是：Healthcare disparities persist across socioeconomic boundaries, often attributed to unequal access to screening, diagnostics, and therapeutics.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14515	2026-04-16T01:11:32Z	Dual-mode ground-state cooling in quadratic optomechanical systems: from multistability to general dark-mode suppression	quant-ph	pre_denominator_closure	Dual-mode ground-state cooling in quadratic optomechanical systems: from multistability to general dark-mode suppression（quant-ph）研究的是：We theoretically investigate a quadratic optomechanical system comprising a single-mode optical cavity linearly coupled to one mechanical resonator and quadratically coupled to a second resonator.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14516	2026-04-16T01:13:24Z	Linear Optical Schemes to Postselect High-Dimensional Dicke States	quant-ph	pre_denominator_closure	Linear Optical Schemes to Postselect High-Dimensional Dicke States（quant-ph）研究的是：Multipartite entanglement is an essential quantum resource for various distributed quantum applications.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14517	2026-04-16T01:16:46Z	Bayesian Node-Level Outlier Detection for Graph Signals	stat.ME	pre_denominator_closure	Bayesian Node-Level Outlier Detection for Graph Signals（stat.ME）研究的是：This paper proposes a fully Bayesian framework for node-level outlier detection in graph signals, where measurements are observed on the nodes of an underlying graph.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14518	2026-04-16T01:20:06Z	Mind DeepResearch Technical Report	cs.AI	pre_denominator_closure	Mind DeepResearch Technical Report（cs.AI）研究的是：We present Mind DeepResearch (MindDR), an efficient multi-agent deep research framework that achieves leading performance with only ~30B-parameter models through a meticulously designed data synthesis and multi-stage training pipeline.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14519	2026-04-16T01:20:33Z	CI-CBM: Class-Incremental Concept Bottleneck Model for Interpretable Continual Learning	cs.LG;cs.CV	pre_denominator_closure	CI-CBM: Class-Incremental Concept Bottleneck Model for Interpretable Continual Learning（cs.LG, cs.CV）研究的是：Catastrophic forgetting remains a fundamental challenge in continual learning, in which models often forget previous knowledge when fine-tuned on a new task.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14520	2026-04-16T01:21:14Z	Chain of Modality: From Static Fusion to Dynamic Orchestration in Omni-MLLMs	cs.CV	pre_denominator_closure	Chain of Modality: From Static Fusion to Dynamic Orchestration in Omni-MLLMs（cs.CV）研究的是：Omni-modal Large Language Models (Omni-MLLMs) promise a unified integration of diverse sensory streams.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14521	2026-04-16T01:22:51Z	Josephson phase shift and diode effect due to the inverse spin Hall effect	cond-mat.mes-hall	pre_denominator_closure	Josephson phase shift and diode effect due to the inverse spin Hall effect（cond-mat.mes-hall）研究的是：We theoretically study the direct and inverse spin Hall effects in a superconductor-normal metal-uperconductor junction induced by a spin-orbit interaction that is invariant under spatial inversion.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14522	2026-04-16T01:24:27Z	Double-scaled bosonic and fermionic embedded ensembles, complex SYK, and the dual Hilbert space	hep-th;quant-ph	pre_denominator_closure	Double-scaled bosonic and fermionic embedded ensembles, complex SYK, and the dual Hilbert space（hep-th, quant-ph）研究的是：We derive the density of states and $2$- and $4$-point functions of embedded ensembles for both fermions and bosons in the double-scaled limit.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.14523	2026-04-16T01:27:52Z	Quantifying and Improving the Accuracy of Electromagnetic Transient-Transient Stability Hybrid Simulation	eess.SY	pre_denominator_closure	Quantifying and Improving the Accuracy of Electromagnetic Transient-Transient Stability Hybrid Simulation（eess.SY）研究的是：The increasing penetration of inverter-based resources introduces new dynamic challenges to modern power grids, such as sub- and super-synchronous oscillations and other faster dynamics.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
