arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.09978	2026-03-12T00:00:05Z	One Model, Many Skills: Parameter-Efficient Fine-Tuning for Multitask Code Analysis	cs.AI;cs.LG;cs.SE	pre_denominator_closure	One Model, Many Skills: Parameter-Efficient Fine-Tuning for Multitask Code Analysis（cs.AI, cs.LG）的公开摘要聚焦于：Large language models have recently surpassed specialized systems on code generation, yet their effectiveness on other code-analysis tasks remains less clear. At the same time, multi-task learning offers a way to unify diverse objectives within a single model, but fully fine-tuning LLMs across tasks is computationally prohibitive. Parameter-efficient fine-tu 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09979	2026-03-12T00:00:07Z	GhazalBench: Canonical Verse Access in LLMs across Persian Ghazals and Shakespearean Sonnets	cs.CL	pre_denominator_closure	GhazalBench: Canonical Verse Access in LLMs across Persian Ghazals and Shakespearean Sonnets（cs.CL）的公开摘要聚焦于：Persian poetry plays an active role in Iranian cultural practice, where verses by canonical poets such as Hafez and Saadi are frequently quoted, paraphrased, or completed from incomplete cues. Supporting such interactions requires language models to reliably access canonical verses from semantic and lexical information. We introduce GhazalBench, a benchmark 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09980	2026-03-12T00:00:09Z	Explainable LLM Unlearning Through Reasoning	cs.AI;cs.CL;cs.LG	pre_denominator_closure	Explainable LLM Unlearning Through Reasoning（cs.AI, cs.CL）的公开摘要聚焦于：LLM unlearning is essential for mitigating safety, copyright, and privacy concerns in pre-trained large language models (LLMs). Compared to preference alignment, it offers a more explicit way by removing undesirable knowledge characterized by specific unlearning datasets. In previous works, gradient ascent (GA) and its variants have shown promise for impleme 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09981	2026-03-12T00:00:10Z	Large Language Models and Book Summarization: Reading or Remembering, Which Is Better?	cs.CL	pre_denominator_closure	Large Language Models and Book Summarization: Reading or Remembering, Which Is Better?（cs.CL）的公开摘要聚焦于：Summarization is a core task in Natural Language Processing (NLP). Recent advances in Large Language Models (LLMs) and the introduction of large context windows reaching millions of tokens make it possible to process entire books in a single prompt. At the same time, for well-known books, LLMs can generate summaries based only on internal knowledge acquired 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09982	2026-03-12T00:00:12Z	AraModernBERT: Transtokenized Initialization and Long-Context Encoder Modeling for Arabic	cs.AI;cs.CL	pre_denominator_closure	AraModernBERT: Transtokenized Initialization and Long-Context Encoder Modeling for Arabic（cs.AI, cs.CL）的公开摘要聚焦于：Encoder-only transformer models remain widely used for discriminative NLP tasks, yet recent architectural advances have largely focused on English. In this work, we present AraModernBERT, an adaptation of the ModernBERT encoder architecture to Arabic, and study the impact of transtokenized embedding initialization and native long-context modeling up to 8,192 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09983	2026-03-12T00:00:13Z	MoE-SpAc: Efficient MoE Inference Based on Speculative Activation Utility in Heterogeneous Edge Scenarios	cs.AI;cs.CL;cs.LG	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.09984	2026-03-12T00:10:28Z	An Efficient Hybrid Deep Learning Approach for Detecting Online Abusive Language	cs.CL	pre_denominator_closure	An Efficient Hybrid Deep Learning Approach for Detecting Online Abusive Language（cs.CL）的公开摘要聚焦于：The digital age has expanded social media and online forums, allowing free expression for nearly 45% of the global population. Yet, it has also fueled online harassment, bullying, and harmful behaviors like hate speech and toxic comments across social networks, messaging apps, and gaming communities. Studies show 65% of parents notice hostile online behavior 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09985	2026-03-12T00:11:05Z	The Dunning-Kruger Effect in Large Language Models: An Empirical Study of Confidence Calibration	cs.AI;cs.CL	pre_denominator_closure	The Dunning-Kruger Effect in Large Language Models: An Empirical Study of Confidence Calibration（cs.AI, cs.CL）的公开摘要聚焦于：Large language models (LLMs) have demonstrated remarkable capabilities across diverse tasks, yet their ability to accurately assess their own confidence remains poorly understood. We present an empirical study investigating whether LLMs exhibit patterns reminiscent of the Dunning-Kruger effect -- a cognitive bias where individuals with limited competence ten 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09986	2026-03-12T00:00:18Z	Quantifying Hallucinations in Language Language Models on Medical Textbooks	cs.AI;cs.CL	pre_denominator_closure	Quantifying Hallucinations in Language Language Models on Medical Textbooks（cs.AI, cs.CL）的公开摘要聚焦于：Hallucinations, the tendency for large language models to provide responses with factually incorrect and unsupported claims, is a serious problem within natural language processing for which we do not yet have an effective solution to mitigate against. Existing benchmarks for medical QA rarely evaluate this behavior against a fixed evidence source. We ask ho 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.09987	2026-03-12T00:00:22Z	Evolving Demonstration Optimization for Chain-of-Thought Feature Transformation	cs.AI;cs.CL;cs.LG	pre_denominator_closure	Evolving Demonstration Optimization for Chain-of-Thought Feature Transformation（cs.AI, cs.CL）的公开摘要聚焦于：Feature Transformation (FT) is a core data-centric AI task that improves feature space quality to advance downstream predictive performance. However, discovering effective transformations remains challenging due to the large space of feature-operator combinations. Existing solutions rely on discrete search or latent generation, but they are frequently limite 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
