arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2604.16765	2026-04-18T01:13:36Z	Mapping Election Toxicity on Social Media across Issue, Ideology, and Psychosocial Dimensions	cs.SI;cs.CL;cs.CY	pre_denominator_closure	Mapping Election Toxicity on Social Media across Issue, Ideology, and Psychosocial Dimensions（cs.SI, cs.CL）研究的是：Online political hostility is pervasive, yet it remains unclear how toxicity varies across campaign issues and political ideology, and what psychosocial signals and framing accompany toxic expression online.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16766	2026-04-18T01:23:27Z	Complex Quaternionic Formulations of Dirac, Electrodynamic, and Electroweak Fields and Interactions	quant-ph;hep-ph;hep-th	pre_denominator_closure	Complex Quaternionic Formulations of Dirac, Electrodynamic, and Electroweak Fields and Interactions（quant-ph, hep-ph）研究的是：A simple translation between a standard representation of $\mathfrak{sl}_2\mathbb{C}$ and the complex-quaternions ($\mathbb{H}\otimes_\mathbb{R}\mathbb{C}$) is established and exploited to construct a novel hyper-complex description of the Dirac theory, electrodynamics, and ultimately the electroweak sector of the standard model.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16767	2026-04-18T01:25:02Z	When Misinformation Speaks and Converses: Rethinking Fact-Checking in Audio Platforms	cs.CL;cs.CY	pre_denominator_closure	When Misinformation Speaks and Converses: Rethinking Fact-Checking in Audio Platforms（cs.CL, cs.CY）研究的是：Audio platforms have evolved beyond entertainment.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16768	2026-04-18T01:27:32Z	GeV emission in the region of Vela: a new view of the supernova remnant	astro-ph.HE	pre_denominator_closure	GeV emission in the region of Vela: a new view of the supernova remnant（astro-ph.HE）研究的是：The Vela supernova remnant (SNR), G263.9-3.3, and its pulsar wind nebula (PWN), Vela X, is one of the closest such systems, and it has been studied using observations across the electromagnetic spectrum.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16769	2026-04-18T01:28:58Z	Experimental Characterization Data for Battery Modules with Parallel-Connected Cells across Diverse Module-Level State of Health and Cell-to-Cell Variations	eess.SY	pre_denominator_closure	Experimental Characterization Data for Battery Modules with Parallel-Connected Cells across Diverse Module-Level State of Health and Cell-to-Cell Variations（eess.SY）研究的是：This experimental dataset presents both module-level and cell-level characterization data for lithium-ion battery modules composed of three parallel-connected inhomogeneous cells across a wide range of module-level state of health (M-SoH) and cell-to-cell variation (CtCV).  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16770	2026-04-18T01:30:06Z	Exploring Ethical Concerns of Mobile Applications from App Reviews: A Literature Survey	cs.SE	pre_denominator_closure	Exploring Ethical Concerns of Mobile Applications from App Reviews: A Literature Survey（cs.SE）研究的是：Privacy, security, and accessibility, like ethical concerns in mobile applications (a.k.a.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16771	2026-04-18T01:31:18Z	Sharp trace inequalities for conformally invariant fractional powers of the sublaplacian on the Heisenberg group and the CR sphere	math.AP	pre_denominator_closure	Sharp trace inequalities for conformally invariant fractional powers of the sublaplacian on the Heisenberg group and the CR sphere（math.AP）研究的是：We establish sharp Sobolev trace inequalities for conformally invariant fractional powers of the sublaplacian on the Heisenberg group and the CR sphere, extending the corresponding Euclidean results of Einav-Loss, Beckner, and Bez-Machihara-Sugimoto to these non-Euclidean settings.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16772	2026-04-18T01:34:58Z	The Reliance Negotiation Framework: A Dynamic Process Model of Student LLM Engagement in Academic Writing	cs.CY;cs.AI;cs.HC	pre_denominator_closure	The Reliance Negotiation Framework: A Dynamic Process Model of Student LLM Engagement in Academic Writing（cs.CY, cs.AI）研究的是：Student engagement with large language models (LLMs) in academic writing is not a stable trait, an adoption decision, or a competency level; it is a continuously negotiated process that existing frameworks cannot adequately theorize.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16773	2026-04-18T01:35:40Z	Topological Risk Parity	q-fin.PM	pre_denominator_closure	Topological Risk Parity（q-fin.PM）研究的是：We develop \emph{Topological Risk Parity} (TRP), a tree-based portfolio construction approach intended for long/short, market neutral, factor-aware portfolios.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.16774	2026-04-18T01:38:25Z	Retention Consequence in Lifecycle Memory Control	cs.CL;cs.AI	pre_denominator_closure	Retention Consequence in Lifecycle Memory Control（cs.CL, cs.AI）研究的是：Persistent memory can fail after successful admission: a premise is written, then becomes a silent assumption, and later maintenance treats it as ordinary residue to be compressed, demoted, or evicted.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
