arxiv_id	first_public_date	title	candidate_state	screening_reason	owner_node	review_status	books_disposition
2604.25096	2026-04-28	The Dynamics of Delusion: Modeling Bidirectional False Belief Amplification in Human-Chatbot Dialogue	pre-denominator closure	全量 title+abstract 复核后关闭 `The Dynamics of Delusion: Modeling Bidirectional False Belief Amplification in Human-Chatbot Dialogue`：它公开的具体问题/机制是“There is growing concern that AI chatbots might fuel delusional beliefs in users. Some have suggested that humans and chatbots mutually reinforce false beliefs over time, but quantitative evidence is lacking. Using a unique dataset of chat logs from individuals who exhibited delusional thinking, we developed a latent state model that captures accumulating and decaying influences between humans and chatbots.”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25097	2026-04-28	Determination of the Fermi Energy of Diamond using Photoluminescence Spectral Analysis	pre-denominator closure	全量 title+abstract 复核后关闭 `Determination of the Fermi Energy of Diamond using Photoluminescence Spectral Analysis`：它公开的具体问题/机制是“Electronic band structures and the Fermi energy provide essential information for understanding the electronic properties of solids. In semiconductors, the Fermi energy is determined by the donor and acceptor concentrations. For diamond, the relationship between the Fermi energy and the donor-acceptor concentrations is highly nonlinear; therefore, experimental determination of the Fermi energy is important.”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25098	2026-04-28	Revisiting the Effectiveness of LLM Pruning for Test-Time Scaling	pre-denominator closure	全量 title+abstract 复核后关闭 `Revisiting the Effectiveness of LLM Pruning for Test-Time Scaling`：它公开的具体问题/机制是“Large Language Models (LLMs) now exhibit remarkable reasoning capabilities through test-time compute scaling (TTS), with impressive performance across math and coding benchmarks. In parallel, research in model compression has developed pruning methods that seek to remove redundant/detrimental parameters without sacrificing task performance. The intersection of these two research advancements lays the foundation for our work.”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25099	2026-04-28	Supporting Belonging in Software Engineering Through Role Models Exposure	pre-denominator closure	全量 title+abstract 复核后关闭 `Supporting Belonging in Software Engineering Through Role Models Exposure`：它公开的具体问题/机制是“Role models are widely discussed in educational research as influential in students identity development and sense of belonging, yet less attention has been given to how role model visibility can be systematically embedded within everyday engineering instruction. This paper presents an analytic autoethnographic account of integrating historically grounded role models into routine software engineering teaching practice. Drawing on reflective memos and instructional artifacts across multiple course offerings, we char”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25100	2026-04-28	Thermodynamic Phase Transitions in Einstein-Maxwell-Scalar-Gauss-Bonnet Gravity	pre-denominator closure	全量 title+abstract 复核后关闭 `Thermodynamic Phase Transitions in Einstein-Maxwell-Scalar-Gauss-Bonnet Gravity`：它公开的具体问题/机制是“Although asymptotically flat black holes generically lack thermodynamic phase transitions, we show that curvature-induced scalarization of electrically charged black holes in Einstein-Maxwell- Scalar-Gauss-Bonnet theory provides a natural setting for nontrivial thermodynamic behavior, without invoking external confining mechanisms or an extended thermodynamic formalism. Working within the canonical ensemble and employing the Euclidean approach, we identify the coexistence of locally stable scalarized and small Reis”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25101	2026-04-28	A Posteriori Error Estimation for Parabolic Equations with Enriched Galerkin Finite Element Methods	pre-denominator closure	全量 title+abstract 复核后关闭 `A Posteriori Error Estimation for Parabolic Equations with Enriched Galerkin Finite Element Methods`：它公开的具体问题/机制是“This paper introduces a novel a posteriori error estimation framework for the enriched Galerkin (EG) finite element method applied to linear parabolic equations. While the EG method has been recognized for its local conservation property and computational efficiency compared to discontinuous Galerkin methods, its mathematical analysis in the context of a posteriori error estimation for parabolic problems remains unexplored. In this work, we prove reliability and efficiency using the residual-based approach.”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25102	2026-04-28	One Perturbation, Two Failure Modes: Probing VLM Safety via Embedding-Guided Typographic Perturbations	pre-denominator closure	fresh-context reverse audit 复核后维持 closure：`One Perturbation, Two Failure Modes: Probing VLM Safety via Embedding-Guided Typographic Perturbations` 的具体问题/机制为：First, an empirical study across four VLMs including GPT-4o and Claude, twelve font sizes, and ten transformations reveals that multimodal embedding distance strongly predicts ASR ($r{=}{-}0.71$ to ${-}0.93$, $p{<}0.01$), providing an interpretable, model agnostic proxy.；摘要证据线索为：Since embedding distance predicts ASR, reducing it should improve attack success, but the relationship is mediated by two factors: perceptual readability (whether the VLM can parse the text) and safety alignment (whether it refuses to comply).。排除边界：其属于表示或生成质量的局部改进，没有改变 modality identity、生成提交或物理反馈闭环；因此不进入 Candidate Denominator。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25103	2026-04-28	Rethinking Dimensional Regularization in Critical Phenomena	pre-denominator closure	全量 title+abstract 复核后关闭 `Rethinking Dimensional Regularization in Critical Phenomena`：它公开的具体问题/机制是“We show that it is possible to use dimensional regularization (DR) beyond the usual $\varepsilon$-expansion in the context of renormalization group (RG) calculations in Critical Phenomena. Based on this fact, we propose a new functional RG scheme - Functional Dimensional Regularization (FDR) - and apply it to a scalar theory in three dimensions. We compute the critical exponents of the Ising universality class directly in $d=3$ under various typical approximations.”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25104	2026-04-28	Effect of neutron-proton asymmetry on the $^3$H clustering in Boron isotopes	pre-denominator closure	全量 title+abstract 复核后关闭 `Effect of neutron-proton asymmetry on the $^3$H clustering in Boron isotopes`：它公开的具体问题/机制是“To investigate the influence of neutron-proton asymmetry on the formation of asymmetric clusters, we perform a systematic comparative study of $^{3}$H and $α$ cluster preformation in the Boron isotopic chain ($^{11-14}$B). Within the framework of Antisymmetrized Molecular Dynamics (AMD), we compute the nuclear wave functions and subsequently extract the reduced width amplitudes (RWA) and spectroscopic factors (SF). The results show that the $α$ cluster SF exhibits a monotonic decrease with increasing neutron number”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
2604.25105	2026-04-28	Prominent Signatures of Energy Transfer in Action-Detected Spectra of a Cyanobacterial Photosynthetic Protein	pre-denominator closure	全量 title+abstract 复核后关闭 `Prominent Signatures of Energy Transfer in Action-Detected Spectra of a Cyanobacterial Photosynthetic Protein`：它公开的具体问题/机制是“Action-detected two-dimensional electronic spectroscopy (A-2DES) could potentially be a versatile chemical tool with applicability across a range of photophysical observables such as photocurrent, photoionization, or fluorescence. However, a prominent absence of excited state energy/charge transfer dynamics signals in archetypal photosynthetic proteins has suggested severe limitations of A-2DES in probing large aggregates where sensitivity to excited state dynamics is proposed to go down as 1/N, where N is the aggr”。该 delta 仍属于单域任务方法、局部模型变体或受限 benchmark；没有迁移通用 AI-System state/data/control owner，也没有建立新的 release/evaluation contract。若后续 exact revision 披露跨 workload 控制面、failure/fallback 或与 current Books 冲突，再重开。	—	not_required_pre_denominator	Rejected — Local method / domain evidence
