arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.24595	2026-03-27T00:00:04Z	M2K: Making the Model-Kernel Interface Explicit for Reliable CUDA Kernel Verification	cs.AI;cs.PL	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.24596	2026-03-27T00:00:07Z	X-OPD: Cross-Modal On-Policy Distillation for Capability Alignment in Speech LLMs	cs.AI;cs.CL;eess.AS	pre_denominator_closure	X-OPD: Cross-Modal On-Policy Distillation for Capability Alignment in Speech LLMs（cs.AI, cs.CL）的公开摘要聚焦于：While the shift from cascaded dialogue systems to end-to-end (E2E) speech Large Language Models (LLMs) improves latency and paralinguistic modeling, E2E models often exhibit a significant performance degradation compared to their text-based counterparts. The standard Supervised Fine-Tuning (SFT) and Reinforcement Learning (RL) training methods fail to close 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24598	2026-03-27T00:00:09Z	Response-Aware Risk-Constrained Control Barrier Function With Application to Vehicles	cs.LG;eess.SY;math.OC	pre_denominator_closure	Response-Aware Risk-Constrained Control Barrier Function With Application to Vehicles（cs.LG, eess.SY）的公开摘要聚焦于：This paper proposes a unified control framework based on Response-Aware Risk-Constrained Control Barrier Function for dynamic safety boundary control of vehicles. Addressing the problem of physical model parameter mismatch, the framework constructs an uncertainty propagation model that fuses nominal dynamics priors with direct vehicle body responses. Utilizi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24599	2026-03-27T00:00:11Z	A Learnable SIM Paradigm: Fundamentals, Training Techniques, and Applications	cs.AI;eess.SP	pre_denominator_closure	A Learnable SIM Paradigm: Fundamentals, Training Techniques, and Applications（cs.AI, eess.SP）的公开摘要聚焦于：Stacked intelligent metasurfaces (SIMs) represent a breakthrough in wireless hardware by comprising multilayer, programmable metasurfaces capable of analog computing in the electromagnetic (EM) wave domain. By examining their architectural analogies, this article reveals a deeper connection between SIMs and artificial neural networks (ANNs). Leveraging this 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24600	2026-03-27T00:00:13Z	Period-aware asymptotic gain with application to a periodically forced synchronization circuit	eess.SY;math.OC	pre_denominator_closure	Period-aware asymptotic gain with application to a periodically forced synchronization circuit（eess.SY, math.OC）的公开摘要聚焦于：The classical asymptotic gain (AG) is a concept known from the input-to-state stability theory. Given a uniform input bound, AG estimates the asymptotic bound of the output. Sometimes, however, more information is known about the input than just a bound. In this paper we consider the case of a periodic input. Under the assumption that the system converges to 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24601	2026-03-27T00:00:14Z	FED-HARGPT: A Hybrid Centralized-Federated Approach of a Transformer-based Architecture for Human Context Recognition	cs.AI;cs.LG;eess.SP	pre_denominator_closure	FED-HARGPT: A Hybrid Centralized-Federated Approach of a Transformer-based Architecture for Human Context Recognition（cs.AI, cs.LG）的公开摘要聚焦于：The study explores a hybrid centralized-federated approach for Human Activity Recognition (HAR) using a Transformer-based architecture. With the increasing ubiquity of edge devices, such as smartphones and wearables, a significant amount of private data from wearable and inertial sensors is generated, facilitating discreet monitoring of human activities, inc 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24602	2026-03-27T00:00:16Z	MuViS: Multimodal Virtual Sensing Benchmark	cs.AI;eess.SP	pre_denominator_closure	MuViS: Multimodal Virtual Sensing Benchmark（cs.AI, eess.SP）的公开摘要聚焦于：Virtual sensing aims to infer hard-to-measure quantities from accessible measurements and is central to perception and control in physical systems. Despite rapid progress from first-principle and hybrid models to modern data-driven methods research remains siloed, leaving no established default approach that transfers across processes, modalities, and sensin 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24603	2026-03-27T00:00:17Z	Fusion Learning from Dynamic Functional Connectivity: Combining the Amplitude and Phase of fMRI Signals to Identify Brain Disorders	cs.AI;q-bio.NC	pre_denominator_closure	Fusion Learning from Dynamic Functional Connectivity: Combining the Amplitude and Phase of fMRI Signals to Identify Brain Disorders（cs.AI, q-bio.NC）的公开摘要聚焦于：Dynamic functional connectivity (dFC) derived from resting-state functional magnetic resonance imaging (fMRI) has been extensively utilized in brain science research. The sliding window correlation (SWC) method is a widely used approach for constructing dFC by computing correlation coefficients between amplitude time series of signals from pairs of brain reg 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.24605	2026-03-27T00:00:20Z	Bid--Ask Martingale Optimal Transport	math.FA;math.OC;math.PR;q-fin.MF;q-fin.PR	pre_denominator_closure	Bid--Ask Martingale Optimal Transport（math.FA, math.OC）不属于 AI System 机制范围；identity/date 已闭合。
2603.24606	2026-03-27T00:00:22Z	Zero-Cost NDV Estimation from Columnar File Metadata	cs.DB	pre_denominator_closure	Zero-Cost NDV Estimation from Columnar File Metadata（cs.DB）的公开摘要聚焦于：We present a method for estimating the number of distinct values (NDV) of a column in columnar file formats, using only existing file metadata--no extra storage, no data access. Two complementary signals are exploited: (1)~inverting the dictionary-encoded storage size equation yields accurate NDV estimates when distinct values are well-spread across row grou 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
