arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2604.17687	2026-04-20T01:06:32Z	On circulant ternary coherent configurations of prime degree	math.CO	pre_denominator_closure	On circulant ternary coherent configurations of prime degree（math.CO）研究的是：Ternary coherent configurations are, on the one hand, a special case of multidimensional coherent configurations introduced by L.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17688	2026-04-20T01:07:44Z	Dual-stream Spatio-Temporal GCN-Transformer Network for 3D Human Pose Estimation	cs.CV	pre_denominator_closure	Dual-stream Spatio-Temporal GCN-Transformer Network for 3D Human Pose Estimation（cs.CV）研究的是：3D human pose estimation is a classic and important research direction in the field of computer vision.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17689	2026-04-20T01:08:42Z	Optimality in group-driven social dynamics on hypergraphs	physics.soc-ph	pre_denominator_closure	Optimality in group-driven social dynamics on hypergraphs（physics.soc-ph）研究的是：We explore the role of intrinsic structural properties of hypergraphs in governing group-driven social dynamics with social reinforcement.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17690	2026-04-20T01:10:55Z	Path-Based Quantum Meta-Learning for Adaptive Optimization of Reconfigurable Intelligent Surfaces	eess.SY;cs.LG	pre_denominator_closure	Path-Based Quantum Meta-Learning for Adaptive Optimization of Reconfigurable Intelligent Surfaces（eess.SY, cs.LG）研究的是：Reconfigurable intelligent surfaces (RISs) modify signal reflections to enhance wireless communication capabilities.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17691	2026-04-20T01:13:36Z	SafeAnchor: Preventing Cumulative Safety Erosion in Continual Domain Adaptation of Large Language Models	cs.LG;cs.AI	pre_denominator_closure	SafeAnchor: Preventing Cumulative Safety Erosion in Continual Domain Adaptation of Large Language Models（cs.LG, cs.AI）研究的是：Safety alignment in large language models is remarkably shallow: it is concentrated in the first few output tokens and reversible by fine-tuning on as few as 100 adversarial examples.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17692	2026-04-20T01:14:43Z	AccelCIM: Systematic Dataflow Exploration for SRAM Compute-in-Memory Accelerator	cs.AR	pre_denominator_closure	AccelCIM: Systematic Dataflow Exploration for SRAM Compute-in-Memory Accelerator（cs.AR）研究的是：SRAM-based compute-in-memory (CIM) offers high computational density and energy efficiency for deep neural network (DNN) accelerators, but its limited capacity causes on/off-chip data movement overhead for large DNN models.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17693	2026-04-20T01:14:59Z	COSAC: Counterfactual Credit Assignment in Sequential Cooperative Teams	cs.LG;cs.AI;cs.MA	pre_denominator_closure	COSAC: Counterfactual Credit Assignment in Sequential Cooperative Teams（cs.LG, cs.AI）研究的是：In cooperative teams where agents act in a fixed order and share a single team-level reward (multi-agent language systems, sequential robotic tasks), per-agent credit assignment is under-determined.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17694	2026-04-20T01:15:23Z	Improving reproducibility by controlling random seed stability in machine learning based estimation via bagging	stat.ME;cs.LG;stat.ML	pre_denominator_closure	Improving reproducibility by controlling random seed stability in machine learning based estimation via bagging（stat.ME, cs.LG）研究的是：Predictions from machine learning algorithms can vary across random seeds, inducing instability in downstream debiased machine learning estimators.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17695	2026-04-20T01:20:26Z	MoE-nD: Per-Layer Mixture-of-Experts Routing for Multi-Axis KV Cache Compression	cs.LG;cs.CL	candidate_denominator	摘要明确改变长期 AI System 机制、ownership、evaluation contract 或设计成立边界；进入 denominator 后读取 exact-v1。
2604.17696	2026-04-20T01:20:31Z	Stratagem: Learning Transferable Reasoning via Trajectory-Modulated Game Self-Play	cs.AI	pre_denominator_closure	Stratagem: Learning Transferable Reasoning via Trajectory-Modulated Game Self-Play（cs.AI）研究的是：Games offer a compelling paradigm for developing general reasoning capabilities in language models, as they naturally demand strategic planning, probabilistic inference, and adaptive decision-making.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17697	2026-04-20T01:23:28Z	Hysteresis and Selection in the Rise of Fascism: The `Ordinary Men' of the Nazi Party	econ.GN	pre_denominator_closure	Hysteresis and Selection in the Rise of Fascism: The `Ordinary Men' of the Nazi Party（econ.GN）研究的是：We digitize and analyze the near-universe of National Socialist German Workers' Party (NSDAP) membership records and link them to newly digitized population and industrial censuses.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17698	2026-04-20T01:24:45Z	The Geometric Canary: Predicting Steerability and Detecting Drift via Representational Stability	cs.LG;cs.CL;stat.ML	pre_denominator_closure	The Geometric Canary: Predicting Steerability and Detecting Drift via Representational Stability（cs.LG, cs.CL）研究的是：Reliable deployment of language models requires two capabilities that appear distinct but share a common geometric foundation: predicting whether a model will accept targeted behavioral control, and detecting when its internal structure degrades.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17699	2026-04-20T01:28:15Z	SelfHeal: Empirical Fix Pattern Analysis and Bug Repair in LLM Agents	cs.SE	pre_denominator_closure	SelfHeal: Empirical Fix Pattern Analysis and Bug Repair in LLM Agents（cs.SE）研究的是：Large Language Models (LLMs) have transformed software development and AI applications.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17700	2026-04-20T01:29:09Z	Dynamical spin-nematic correlation in a transverse field Ising chain with non-Hermitian Gamma interaction	cond-mat.mes-hall;quant-ph	pre_denominator_closure	Dynamical spin-nematic correlation in a transverse field Ising chain with non-Hermitian Gamma interaction（cond-mat.mes-hall, quant-ph）研究的是：We investigate the effect of non-Hermitian Gamma interaction on the phase transitions and magnetic correlations for the transverse field Ising chain.  其公开证据停留在单一领域任务、局部模型改动或任务特定 benchmark，未改变本书长期 AI System 的 state/data/control ownership、可复算 evaluation/release contract 或平台/训练/推理成立边界；若后续 revision 披露跨系统控制面、可迁移机制或修正既有 Books 结论，再重开。
2604.17701	2026-04-20T01:29:56Z	WISV: Wireless-Informed Semantic Verification for Distributed Speculative Decoding in Device-Edge LLM Inference	cs.IT;cs.AI	candidate_denominator	摘要明确改变长期 AI System 机制、ownership、evaluation contract 或设计成立边界；进入 denominator 后读取 exact-v1。
