arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.23504	2026-03-26T00:00:07Z	Smooth Routing in Decaying Trees	cs.DS;cs.MA	pre_denominator_closure	Smooth Routing in Decaying Trees（cs.DS, cs.MA）的公开摘要聚焦于：Motivated by evacuation scenarios arising in extreme events such as flooding or forest fires, we study the problem of smoothly scheduling a set of paths in graphs where connections become impassable at some point in time. A schedule is smooth if no two paths meet on an edge and the number of paths simultaneously located at a vertex does not exceed its given 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23505	2026-03-26T00:00:09Z	The HyperFrog Cryptosystem: High-Genus Voxel Topology as a Trapdoor for Post-Quantum KEMs	cs.CR;quant-ph	pre_denominator_closure	The HyperFrog Cryptosystem: High-Genus Voxel Topology as a Trapdoor for Post-Quantum KEMs（cs.CR, quant-ph）的公开摘要聚焦于：HyperFrog is an experimental post-quantum Key Encapsulation Mechanism that explores a variant of the Learning With Errors (LWE) design space in which the secret is not sampled from an independent product distribution, but is deterministically derived from discrete topological structure. The scheme embeds a voxel grid in three dimensions and uses a topology m 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23506	2026-03-26T00:00:11Z	Leveraging Computerized Adaptive Testing for Cost-effective Evaluation of Large Language Models in Medical Benchmarking	cs.AI;cs.CL	pre_denominator_closure	Leveraging Computerized Adaptive Testing for Cost-effective Evaluation of Large Language Models in Medical Benchmarking（cs.AI, cs.CL）的公开摘要聚焦于：The rapid proliferation of large language models (LLMs) in healthcare creates an urgent need for scalable and psychometrically sound evaluation methods. Conventional static benchmarks are costly to administer repeatedly, vulnerable to data contamination, and lack calibrated measurement properties for fine-grained performance tracking. We propose and validate 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23507	2026-03-26T00:00:12Z	Beyond Masks: Efficient, Flexible Diffusion Language Models via Deletion-Insertion Processes	cs.AI;cs.CL;cs.LG	pre_denominator_closure	Beyond Masks: Efficient, Flexible Diffusion Language Models via Deletion-Insertion Processes（cs.AI, cs.CL）的公开摘要聚焦于：While Masked Diffusion Language Models (MDLMs) relying on token masking and unmasking have shown promise in language modeling, their computational efficiency and generation flexibility remain constrained by the masking paradigm. In this paper, we propose Deletion-Insertion Diffusion language models (DID) that rigorously formulate token deletion and insertion 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23508	2026-03-26T00:00:14Z	Fast and Faithful: Real-Time Verification for Long-Document Retrieval-Augmented Generation Systems	cs.CL;cs.IR	pre_denominator_closure	Fast and Faithful: Real-Time Verification for Long-Document Retrieval-Augmented Generation Systems（cs.CL, cs.IR）的公开摘要聚焦于：Retrieval-augmented generation (RAG) is increasingly deployed in enterprise search and document-centric assistants, where responses must be grounded in long and complex source materials. In practice, verifying that generated answers faithfully reflect retrieved documents is difficult: large language models can check long contexts but are too slow and costly 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23509	2026-03-26T00:00:15Z	Internal Safety Collapse in Frontier Large Language Models	cs.AI;cs.CL;cs.CR	pre_denominator_closure	Internal Safety Collapse in Frontier Large Language Models（cs.AI, cs.CL）的公开摘要聚焦于：This work identifies a critical failure mode in frontier large language models (LLMs), which we term Internal Safety Collapse (ISC): under certain task conditions, models enter a state in which they continuously generate harmful content while executing otherwise benign tasks. We introduce TVD (Task, Validator, Data), a framework that triggers ISC through dom 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23510	2026-03-26T00:00:18Z	Visuospatial Perspective Taking in Multimodal Language Models	cs.AI;cs.CL	pre_denominator_closure	Visuospatial Perspective Taking in Multimodal Language Models（cs.AI, cs.CL）的公开摘要聚焦于：As multimodal language models (MLMs) are increasingly used in social and collaborative settings, it is crucial to evaluate their perspective-taking abilities. Existing benchmarks largely rely on text-based vignettes or static scene understanding, leaving visuospatial perspective-taking (VPT) underexplored. We adapt two evaluation tasks from human studies: th 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23511	2026-03-26T00:00:20Z	DISCO: Document Intelligence Suite for COmparative Evaluation	cs.AI;cs.CL;cs.CV	pre_denominator_closure	DISCO: Document Intelligence Suite for COmparative Evaluation（cs.AI, cs.CL）的公开摘要聚焦于：Document intelligence requires accurate text extraction and reliable reasoning over document content. We introduce \textbf{DISCO}, a \emph{Document Intelligence Suite for COmparative Evaluation}, that evaluates optical character recognition (OCR) pipelines and vision-language models (VLMs) separately on parsing and question answering across diverse document 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23512	2026-03-26T00:00:21Z	S-Path-RAG: Semantic-Aware Shortest-Path Retrieval Augmented Generation for Multi-Hop Knowledge Graph Question Answering	cs.AI;cs.CL;cs.IR	pre_denominator_closure	S-Path-RAG: Semantic-Aware Shortest-Path Retrieval Augmented Generation for Multi-Hop Knowledge Graph Question Answering（cs.AI, cs.CL）的公开摘要聚焦于：We present S-Path-RAG, a semantic-aware shortest-path Retrieval-Augmented Generation framework designed to improve multi-hop question answering over large knowledge graphs. S-Path-RAG departs from one-shot, text-heavy retrieval by enumerating bounded-length, semantically weighted candidate paths using a hybrid weighted $k$-shortest, beam, and constrained ran 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.23513	2026-03-26T00:00:23Z	Berta: an open-source, modular tool for AI-enabled clinical documentation	cs.AI;cs.CL;cs.CY	pre_denominator_closure	Berta: an open-source, modular tool for AI-enabled clinical documentation（cs.AI, cs.CL）的公开摘要聚焦于：Commercial AI scribes cost \$99-600 per physician per month, operate as opaque systems, and do not return data to institutional infrastructure, limiting organizational control over data governance, quality improvement, and clinical workflows. We developed Berta, an open-source modular scribe platform for AI-enabled clinical documentation, and deployed a cust 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
